HUGO_GeneName	EntrezID
VAMP3	9341
NGRN	51335
NCBP2L	392517
ATP6V1D	51382
RPS2P15	100270858
SNORA63B	109617006
ING5	84289
KRTAP5-1	387264
OR52K2	119774
RNU6-845P	106479940
ENPP7P6	107133511
RNU6-43P	106478921
LOC112267897	112267897
COMMD5	28991
RBP3	5949
LOC101929798	101929798
FKBP4P7	441410
CEP57L1	285753
SNORD113-2	767562
RPS3AP46	100271596
NKAIN2	154215
L3MBTL1	26013
CASP12	100506742
PYGO1	26108
FXR1	8087
GPR119	139760
PLXDC2	84898
GABPA	2551
SNORA36A	677817
WFIKKN2	124857
TMEM50B	757
TMEM121	80757
JAM2	58494
PCDH15	65217
RN7SL860P	106635537
LOC107985097	107985097
LOC100421100	100421100
RN7SL284P	106480999
SND1-IT1	27099
UPK1A	11045
LOC102724153	102724153
C18orf54	162681
TUBGCP2	10844
PEX5	5830
DPEP3	64180
RNU4ATAC7P	106480539
TCF4-AS1	105372127
ZNF30	90075
RTP1	132112
PGBD2	267002
ADIPOQ-AS1	100874095
VPS35L	57020
LRRC15	131578
LST1	7940
PIK3CA	5290
OR5B17	219965
USP11	8237
UBR5	51366
CGA	1081
METAP1D	254042
GIMAP7	168537
TTR	7276
LINC02288	283575
TNFAIP8L2-SCNM1	100534012
NR1I2	8856
H2BC10	8346
RNA5SP419	100873670
MECOM-AS1	105374205
FEM1A	55527
RPL21P100	100271430
CROT	54677
RGS19	10287
RNU6-979P	106479999
RNU7-68P	6072
ATP5PF	522
COX7A2	1347
GNPNAT1	64841
RNA5SP198	100873460
LMBR1L	55716
ABCD4	5826
LINC00867	100506126
HSPB7	27129
CHST7	56548
ABCF2P2	100422059
MIRLET7BHG	400931
LINC02273	100996286
KRT13	3860
SLC6A2	6530
PECAM1	5175
SAA2	6289
PRSS3P4	106480774
TRAF6	7189
TCP1P2	6952
RPL31P5	100129928
ZNF603P	493821
NPY2R	4887
BMP8B	656
MTATP6P27	107075204
TXNDC16	57544
RDM1P1	112577465
UBTD1	80019
KRT8P22	342419
ELOCP15	100462877
TTTY4B	474149
DPPA3P2	400206
CBFA2T2	9139
DLG5	9231
LINC01541	100505776
RPL23AP65	440027
UGCG	7357
LOC105372441	105372441
LAG3	3902
BNIP3P38	100421709
DNAAF6	139212
GDE1	51573
F5	2153
RNU7-24P	6074
TMEM218	219854
C9orf92	100129385
FERMT3	83706
FAM217B	63939
RXRB	6257
EMP2	2013
LOC100652792	100652792
PEPD	5184
LOC100289361	100289361
AXL	558
NOC4L	79050
FBXO32	114907
TTTY13	83868
DDO	8528
ZNF672	79894
SASS6	163786
ADGRG6	57211
EDAR	10913
RNU6-469P	106481327
DTNBP1	84062
CEACAM19	56971
BUD23	114049
LOC101927318	101927318
RNU7-47P	100147834
MSH2-OT1	644093
PSAP	5660
POLR3H	171568
VN1R18P	100133087
RNU6-107P	106479614
KIAA0087	9808
HIGD2B	123346
RN7SL709P	106481116
NDUFV2-AS1	101927275
RNU2-9P	106481636
RNU2-57P	106480222
RNU6-776P	106480608
TPST2P1	100420710
C19orf67	646457
DRAXIN	374946
CTPS1	1503
H2BW2	286436
TXNL4A	10907
NGDN	25983
LOC100422640	100422640
LOC100421336	100421336
LINC01068	103724388
AQP4-AS1	147429
TMEM150B	284417
RARG	5916
LINC01038	102724076
SLC22A5	6584
PREX1	57580
LUC7L2	51631
C19orf44	84167
LOC100421985	100421985
HAT1	8520
ASS1P14	459
SLC52A1	55065
LINC00910	100130581
CYP2W1	54905
MTND5P27	100873264
FANCA	2175
MTCO3P46	107075293
HIF1A-AS3	105370526
PPIG	9360
LOC284933	284933
BYSL	705
KIF25	3834
METTL4	64863
LIG1	3978
IQCD	115811
ASS1P12	392302
SALL2	6297
COX6CP8	106481680
FAM236A	100129407
RNU6-274P	106479688
CCDC137	339230
TOMM22P1	100499416
MLH1	4292
RNU6-763P	106481421
MPP3	4356
C8orf37-AS1	100616530
POTEE	445582
SI	6476
ZBTB43	23099
KIAA1210	57481
OXCT1-AS1	100874002
RNU6-479P	106481331
LINC02069	101928992
MIA	8190
SCYL1	57410
NR2C2AP	126382
LINC01350	101929093
ANKK1	255239
OR5BN2P	504181
RPL9P21	728374
LOC100421364	100421364
RN7SL166P	106479282
SCAMP2	10066
RNU7-97P	106479063
LINC00868	283994
ABCC13	150000
LRR1	122769
RERG	85004
RNU6-481P	106479779
GOLT1B	51026
TCF7L2	6934
NLGN4Y-AS1	100874056
SOWAHA	134548
NEXN	91624
EEF1A1P36	100421820
LOC100287049	100287049
MAP7	9053
RPL31P62	100271482
ANKRD52	283373
CCNJL	79616
RPL27AP8	100271605
STMND1	401236
GPD1L	23171
RBM22P3	100128867
LOC101927837	101927837
TBC1D3	729873
LOC100129878	100129878
ZNF385D-AS1	100874216
LINC00708	100507143
ANKIB1	54467
MBLAC1	255374
NOP10	55505
SIGLEC15	284266
TMEM17	200728
TESMIN	9633
RNA5SP240	100873498
TMEM30B	161291
N4BP3	23138
UBE4B	10277
ITPRIPL1	150771
PAX8-AS1	654433
NLRP2B	286430
LINC02165	101927629
CKMT1A	548596
SEMA5B	54437
FCHSD2	9873
TMEM33	55161
RNU6-1225P	106480650
FAM74A4	401508
ANKRD31	256006
LOC101927026	101927026
MORC1-AS1	100506506
CRCP	27297
EBF3	253738
DBX2	440097
LOC100420680	100420680
ZNF580	51157
WDR5B	54554
PCTP	58488
LOC284865	284865
OR10G7	390265
RN7SL126P	106479268
SLC38A7	55238
LINC00570	100874055
A1BG-AS1	503538
SMIM26	388789
RNU6-196P	106481238
SCCPDH	51097
COL6A6	131873
SLC9A2	6549
PKN2	5586
RNU7-19P	100147767
ARID4A	5926
LCE4A	199834
ZNF865	100507290
SMTNL2	342527
RNU6-477P	106481330
SAA1	6288
MESD	23184
AP3B2	8120
ALDH8A1	64577
LOC100288392	100288392
OR6P1	128366
TTC24	164118
RNU6-933P	106479979
RN7SKP13	106479100
LOC105371967	105371967
DCUN1D5	84259
ITPKB	3707
RPL14P2	100270930
C8orf49	606553
LINC00052	145978
ARMC6	93436
MTND6P15	106478949
SNAP25	6616
CRAT	1384
ACLY	47
OR1A2	26189
RPL32P32	100271488
C18orf12	84322
MLEC	9761
GREB1	9687
KCNAB3	9196
RHOT2	89941
ENDOD1	23052
LINC02532	100422737
PCDHB11	56125
HSP90AB1	3326
TMEM185B	79134
B4GALNT4	338707
CACNB2	783
GLTP	51228
RPL22	6146
PWWP3B	139221
RNU5B-4P	100147752
H3P41	100420410
LOC101928118	101928118
TRIM11	81559
TBPL1	9519
LINC02118	105378960
RN7SL279P	106480998
RNA5SP291	100873544
RPS6P21	100271263
SNX14	57231
METTL21A	151194
YAP1P3	100419883
LOC100422053	100422053
LGALS7	3963
PPIAP91	111082972
STAR	6770
LINC01276	103106903
MADCAM1	8174
CBLB	868
ZNF280B	140883
CDH23	64072
LOC101927815	101927815
RNA5SP110	100873380
GXYLT1P6	100132672
OR7A17	26333
RPL17P1	140748
CYP3A4	1576
LOC375196	375196
VN1R40P	100312792
C1QTNF12	388581
OR4C45	403257
ERFL	390937
LINC00558	100861552
TXK	7294
FIZ1	84922
DNAJB1	3337
GIT1	28964
OTOF	9381
SYNGR4	23546
CBWD1	55871
ZDHHC11	79844
RPL34P30	100271505
LINC00853	100874253
PDHA1P1	100132534
LIPK	643414
VWCE	220001
LINC00847	729678
CCDC180	100499483
CANX	821
C2orf91	400950
LYPD3	27076
FNDC3B	64778
FAM83C	128876
POTEI	653269
DVL3	1857
RN7SKP5	100873849
RNU6-1048P	106480027
RAI1	10743
RNA5SP227	100873485
RNU5E-10P	100873888
PKD1L1	168507
PCCA-DT	105370333
OR10W1	81341
GFM1	85476
RNU6-668P	106481393
ARHGEF10L	55160
NEK1	4750
FTHL17	53940
BNIP3P29	100421700
RNA5SP525	111644134
LGALS8-AS1	100287902
ITSN1	6453
ZNF85	7639
RNA5SP505	100873556
IFT27	11020
CHGA	1113
LAPTM4A	9741
LINC02612	101929282
LHX3	8022
FGFR3P3	100462816
LOC101928659	101928659
TMTC4	84899
PPP1R13B	23368
RPS2P18	643960
GET1	7485
SCN2A	6326
C22orf39	128977
RN7SL628P	106479451
TAS2R9	50835
OXSM	54995
C4orf17	84103
RNU6-895P	106479962
CAPN5	726
ZAR1L	646799
COL21A1	81578
VWA3B	200403
ARHGEF9-IT1	100874355
KCNV1	27012
TGFBR1	7046
THUMPD3	25917
OR4A1P	8596
MS4A7	58475
BCDIN3D	144233
RAI1-AS1	100861516
RNU1-31P	106481606
LRG1	116844
LOC101928532	101928532
TNRC18	84629
ABCA10	10349
WDR93	56964
DDX50	79009
TTC4	7268
LINC00578	100505566
CLEC14A	161198
LOC100133102	100133102
HSD17B10	3028
HPS6	79803
WIPI2	26100
RPS3AP3	140713
BANF1	8815
DOCK8-AS1	157983
ADGRL4	64123
CLDN18	51208
SIGLEC17P	284367
HTRA4	203100
TTC39C	125488
PMEPA1	56937
RPL31P42	100271197
ABCA5	23461
MTCO3P2	100873207
HS6ST2-AS1	100874102
CLOCK	9575
ITSN2	50618
PARP4	143
PSMA2	5683
RPL21P68	645452
C20orf203	284805
LOC101927267	101927267
RPS7P10	100128060
MMP2	4313
ARRDC4	91947
TRMT61B	55006
CISD3	284106
CHAF1B	8208
DDX6	1656
RNGTT	8732
LINC01801	400685
RPL32P22	644996
S100A15A	112488748
EIF4E1B	253314
MTCO3P29	107075185
ATF5	22809
SLCO4A1	28231
PPP1R12BP2	360020
BABAM1	29086
CES4A	283848
ZNF681	148213
P2RY13	53829
TEX29	121793
CPOX	1371
ZNF426-DT	101928238
PGA5	5222
PLD3	23646
RNU6-1277P	106480123
IARS2	55699
LOC100509620	100509620
AARS2	57505
IFT81	28981
EME1	146956
OR5AP1P	81223
RNU7-8P	100147756
NDOR1	27158
AKT2	208
CHST5	23563
RNU6-1144P	106481938
EP300	2033
PRKAR2B	5577
MN1	4330
DDIAS	220042
RNA5SP229	100873487
ACAP3	116983
LINC00519	161342
SORCS3-AS1	100505890
RPL23AP22	100271291
HCCS	3052
LOC100420532	100420532
RNU6-26P	100873741
LINC01550	388011
SERPING1	710
TEX48	100505478
MTMR11	10903
TCEAL3	85012
SALL3	27164
TMLHE	55217
ANKRD18A	253650
LINC01714	102724539
UBTFL3	129870
VN1R11P	387317
UBE2WP1	619457
FAM230B	642633
SRPK2P	100419416
RN7SL798P	106480533
CMTM8	152189
SNORD21	6083
MOB3B	79817
LOC100422274	100422274
CABP1	9478
NEK3	4752
LRRC47	57470
RNF7	9616
GCDH	2639
BOLA3-AS1	100507171
GDAP2	54834
SEMA3B	7869
LINC02108	101928600
PIP	5304
MARK2P10	402679
C2orf83	56918
KCNQ2	3785
LOC105370473	105370473
OR5T1	390155
RBM45	129831
CDK4	1019
PCF11	51585
CLDN24	100132463
ARPC1B	10095
AMY1C	278
RNU6ATAC13P	106479549
GARNL3	84253
TRIM60P8Y	100420373
ZBTB37	84614
NDC80	10403
OMP	4975
RRN3P4	100129955
CCT7P2	100288772
GOLGA6A	342096
DPPA5	340168
BST1	683
SEC61A1	29927
PKD1P4	353512
NECAP2	55707
ZBTB22	9278
SNORD111	692214
STEAP1	26872
RNU6-31P	100873740
LOC101927948	101927948
PRR32	100130613
ALOX15B	247
BORCS6	54785
RPL5P26	100271206
RN7SL544P	106481070
FGF19	9965
LILRB5	10990
SERTAD1	29950
GLRX3P1	100418908
GIMAP8	155038
UCKL1-AS1	100113386
RN7SL67P	106479248
TMOD1	7111
LAMP2	3920
RPS8P8	728553
UBA1	7317
PGF	5228
RNU6-400P	106481304
RPS17P17	100271230
RARA	5914
FHOD1	29109
ENTPD7	57089
ALX1	8092
OR4F14P	390650
FGF14-IT1	283480
NOS2P3	339256
RBMY2JP	378955
IFI27L1	122509
AQP3	360
HCN2	610
METTL7A	25840
VSTM2B	342865
RNU6-141P	106480555
RGPD6	729540
RCOR1	23186
LOC100132659	100132659
EEF1A1P25	646612
LOC100506682	100506682
RNU6-73P	106478989
RN7SL680P	106480380
MRPS11	64963
NANOS2	339345
RFPL1	5988
FGD5	152273
FBN1	2200
SNORD22	9304
RNA5SP468	106480769
RNU6-166P	106481879
TRDN	10345
CCL7	6354
WFDC6	140870
SNORD116-1	100033413
IL22RA2	116379
RPS24P6	100216339
METTL18	92342
RNF207	388591
RP2	6102
LINC01670	105379487
RNU6-297P	106479699
PIP4K2C	79837
ZNF787	126208
SOHLH1	402381
RN7SL74P	106480942
ASIC5	51802
MSMP	692094
RNU6-767P	106481916
TMEM151A	256472
PCA3	50652
GIMAP1-GIMAP5	100527949
CD200R1	131450
TRAPPC13	80006
RN7SL807P	106481141
GALNTL6	442117
PRAMEF9	343070
LOC107986453	107986453
FTLP16	100420158
SPATA21	374955
ZNF962P	729501
PRRG1	5638
TIMM8A	1678
LINC02682	105376570
GSKIP	51527
TANC2	26115
CYP2U1	113612
DEFB109B	641517
RNA5SP107	100873377
P2RY8	286530
RNU4-10P	100862676
CAMK4	814
FKRP	79147
RIOX1	79697
NSUN5P1	155400
TNNT2	7139
RPA1	6117
LOH12CR2	503693
TAF12	6883
RHOXF1	158800
SLCO1B3	28234
RNU6-148P	106479631
LHPP	64077
MARK2	2011
ENPP7P7	100421859
FOXA2	3170
RN7SL211P	106479299
ICOS	29851
TMCC3	57458
PDHA2	5161
CCDC34	91057
SNAPC5P1	100750245
LOC101927630	101927630
ACTL6A	86
NDUFB4P12	402175
MTARC1	64757
HLA-B	3106
RAMP2	10266
OPLAH	26873
PACERR	103752588
INTU	27152
SNRPA	6626
LINC02875	388407
RN7SL545P	106481848
LRRC2-AS1	83598
CLCN1	1180
MAN1B1-DT	100289341
RPSAP24	391462
RNU6-447P	106481320
SRP14	6727
MRI1	84245
RNASE8	122665
CES3	23491
PIEZO1P1	128615
MTND5P12	100873257
ELAC2	60528
R3HDM2P2	100129694
RNU6-24P	106480707
FXYD3	5349
SLC41A3	54946
ZNF763	284390
NANOG	79923
LINC02000	100507210
RBMS3-AS1	100873977
CSTF2T	23283
STXBP3	6814
GCNT2P1	644378
FOXD4L5	653427
HMGB1P32	100419995
STAM-AS1	102723166
LINC01372	101929736
IFIH1	64135
NALCN	259232
YPEL5P2	100132562
ZNF607	84775
VWC2	375567
ST3GAL1	6482
SP9	100131390
LINC02876	100506650
RNU6-1214P	106481781
OR2T6	254879
SCAND3P1	100873886
LRRC19	64922
EIF4EP4	100421455
PLAA	9373
RPL22P20	100128664
LINC01915	729950
DIAPH2-AS1	10824
SEC11C	90701
UNC80	285175
SLN	6588
ITPR3	3710
GDF1	2657
KRCC1	51315
RNU6ATAC26P	106480542
RSPH3	83861
EIF6	3692
LINC01924	284294
TCEA3	6920
HOXC-AS1	100874363
AIRE	326
RNU6-281P	106481267
SPINK4	27290
SNORA84	100124534
H3P21	391765
TSPY25P	100874288
DUX4L23	102723472
CTXN2	399697
RNU2-16P	106481639
RPL21P96	100271428
ETDB	100129515
LINC01593	107178918
ATXN7L3B	552889
SNORD115-22	100033799
PLCB2	5330
LOC105378499	105378499
RNU2-54P	106481651
FBXL16	146330
GATM	2628
LONP2	83752
PYCR3	65263
DUX4	100288687
RNU7-88P	100873843
SEC24B	10427
ZNF420	147923
FAM90A26	100287045
TUBB2BP1	100132153
VN1R67P	100131118
BRD3OS	266655
LRRTM1	347730
TDRD6	221400
SLC5A12	159963
NFXL1	152518
RN7SL776P	106479503
SFRP2	6423
KREMEN1	83999
CELF1	10658
OR11H1	81061
ABCC8	6833
TEX261	113419
ORC5	5001
DPH7	92715
LINC01742	105376992
PPM1H	57460
DNAJB8-AS1	285224
LOC101060152	101060152
RNVU1-34	106480177
LOC392508	392508
LOC101928708	101928708
SRY	6736
MEIS3	56917
RNU5E-3P	100873828
CCDC121	79635
KDM5D	8284
MED16	10025
TSTA3	7264
ACTR1B	10120
RNU6-112P	107057647
TSN	7247
RPSAP25	129841
FFAR4	338557
EIF4EBP1	1978
SMDT1	91689
LOC100421238	100421238
TCF12	6938
DEDD2	162989
DZANK1	55184
GAGE12C	729422
FEN1	2237
ZDHHC8	29801
LOC101929427	101929427
RASGRF2	5924
QRICH2	84074
SRRM3	222183
CLCN5	1184
ADAM19	8728
LOC284379	284379
SGSH	6448
LRRC26	389816
INSR	3643
RNU1-19P	100873861
ZMYM3	9203
RNU6ATAC4P	100151687
TRIM60P9Y	100420374
GAST	2520
COL4A2-AS1	100874203
RN7SKP14	106479101
CADM1	23705
ORMDL2	29095
ERI1	90459
SERF2	10169
KCTD5	54442
NUDT22	84304
SMC1A	8243
LOC101928160	101928160
SMARCE1P5	400129
AP4M1	9179
TYMSP1	100419610
RNASE2	6036
RN7SL165P	106479281
CSPG4P1Y	114758
ELK4	2005
PPY	5539
CEACAM18	729767
NINJ2-AS1	100049716
ACAT1	38
BMS1P10	728611
GPR75-ASB3	100302652
LRRC3	81543
PEX19	5824
PCSK1N	27344
RNU6-1101P	106480050
RN7SL307P	106480500
RNA5SP163	100873428
RNU6-242P	106481254
KALRN	8997
GCNT7	140687
ZNF44	51710
RNU6-714P	106480603
LINC02659	105378277
RNA5SP431	100873681
NWD1	284434
PCDHGA8	9708
AHCYL1	10768
PRUNE1	58497
TRIM65	201292
EIF5AL1	143244
SNORD73B	114655
FKBP14	55033
DHRS7B	25979
ZFR2	23217
KCNA7	3743
CMTR2	55783
LCE1F	353137
LINC01657	101928751
ARFGEF2	10564
VMO1	284013
FGF1	2246
MT1B	4490
SLC25A36	55186
LCN15	389812
DEFB106A	245909
DNAJB6	10049
RNU1-61P	106481980
CEACAMP1	1090
SNORA7B	677797
MIR3142HG	107075116
PARP10	84875
ZNF615	284370
MTND1P6	100873173
NFX1	4799
CBFB	865
RNU6-1146P	106480070
TTC39CP1	100288825
FAM174C	55009
TDGF1	6997
ZNF705E	100131539
TSPAN12	23554
GLULP6	343981
TAS2R30	259293
LOC100502572	100502572
LPCAT2BP	100128094
LOC392485	392485
MYO7B	4648
MARCHF11	441061
SEPTIN7P6	100418720
CTAGE14P	401018
ZNF200	7752
GEMIN8P3	100421535
AHSP	51327
RN7SL732P	106481122
RN7SKP113	106480465
ELOC	6921
RNA5SP134	106480756
CACNA1C	775
BPIFB3	359710
RNU4-14P	106481176
GINS3	64785
IFNW1	3467
DNA2	1763
PTRH2	51651
NSUN7	79730
NPTXR	23467
RFK	55312
RNVU1-18	26863
LOC101929439	101929439
GUCA1C	9626
BHMG1	388553
ARNTL2	56938
PGD	5226
GULP1	51454
RPS8P4	646119
CUBN	8029
GALR2	8811
RNU6-924P	106480621
SNORD116-9	100033421
TMEM95	339168
TMED3	23423
RNA5SP142	100873409
LINC01568	100506172
OR5AZ1P	283193
LINC01180	101927017
GOLGA6L1	283767
IFT46	56912
RN7SL330P	106481013
RAD51AP1	10635
PTPN11	5781
SPINK2	6691
PLET1	349633
MTND2P4	100873175
RN7SL516P	106479411
LINC01784	105376745
MBD3L3	653657
KEL	3792
SLC50A1	55974
LINC00374	106144531
NHLH2	4808
ZNF12	7559
GFRA3	2676
TAS1R1	80835
RN7SL96P	106480486
PAXIP1-AS1	202781
COL24A1	255631
PMM2	5373
ARHGEF25	115557
PJA2	9867
B3GLCT	145173
GTF3C2	2976
RN7SKP42	106480846
PSG9	5678
ASS1P6	451
RAD1	5810
LOC101928371	101928371
RNU6-810P	106481437
LOC105378721	105378721
DNASE1L3	1776
RGPD5	84220
RARB	5915
HEPACAM	220296
RNU6-120P	106479619
SLC22A23	63027
FAM91A1	157769
TBC1D3H	729877
UQCRH	7388
RNA5SP337	100873600
LOC101928535	101928535
USP39	10713
C16orf97	388276
GZMH	2999
MTATP6P29	107075315
FCGR1B	2210
FMO3	2328
AP1S3	130340
LOC643348	643348
FAAH	2166
RNU6-226P	106481249
PPIL2	23759
LINC02389	400046
LOC100506100	100506100
ZNF211	10520
RNU6-374P	106481296
COMMD2	51122
MAL	4118
LINC02658	102724264
NAGA	4668
ZAP70	7535
CCDC110	256309
LOC101928847	101928847
RLIMP2	100533731
LOC100129540	100129540
FAM9A	171482
HDAC4	9759
PLCH2	9651
TMPO-AS1	100128191
LOC653160	653160
RNU6-1129P	106481536
FBXL19	54620
RGL4	266747
RN7SL148P	106479275
RPL7AP63	401865
KCNMA1-AS2	101929310
CA3	761
ZNF556	80032
VDAC2P4	100420574
LINC02314	100507277
KRTAP4-8	728224
STMP1	647087
NDUFA11	126328
DAZ1	1617
RAPGEF4	11069
RN7SL272P	106480996
RGS9BP	388531
KBTBD13	390594
RGL2	5863
DSCAS	101927698
GXYLT1	283464
HOXA11	3207
CCT8	10694
RPL13P	387044
ZHX3	23051
TIA1	7072
LOC101928530	101928530
GPX2	2877
RN7SL219P	106479302
RN7SL414P	106481036
YWHAQP5	100130391
SUDS3	64426
CCL1	6346
NDUFC1	4717
RN7SL600P	106481086
MTCO1P53	107075285
TLCD2	727910
LINC01144	400752
TNFAIP8	25816
SWT1	54823
RPS29P10	100132037
SERPINA2	390502
LOC107984784	107984784
FAF2P1	100128043
C1orf194	127003
TNP1	7141
PLPP7	84814
PIGPP4	106480811
SMR3A	26952
PCDHGB3	56102
NDE1P2	106480247
RNU6-1060P	106480032
LCN6	158062
CYP4F62P	646802
SLC35A2	7355
RNU5F-6P	100873833
PDE6B	5158
NHS	4810
TFPI2-DT	105375401
CLCNKA	1187
ZNF33B	7582
OXCT2P1	192217
FRG1	2483
LOC101928228	101928228
XIST	7503
PKIA-AS1	101927003
FHAD1	114827
COL6A2	1292
OR7C2	26658
KRT80	144501
DUX4L27	100131369
PCDHGA12	26025
RCC2	55920
HLA-J	3137
MTND4P26	100873247
LAMA4	3910
GAR1	54433
LOC100287856	100287856
TRAPPC6B	122553
RPL7P28	442242
DHTKD1	55526
NLGN1-AS1	100874010
RNU6-1096P	106480700
CD3D	915
ADARB2-AS1	642394
TMEM252-DT	105376072
OR5M7P	79508
RPL21P47	100271164
CYP27C1	339761
MRPS7P1	359783
MTND4LP20	107075242
LOC105371049	105371049
ZNF784	147808
LOC441179	441179
RNY4P23	100873801
SPATS2	65244
SMARCC2	6601
TRIM9	114088
RNA5SP488	100873730
RFTN1	23180
MAP3K8	1326
LOC100133316	100133316
TMEM237	65062
SNORD115-20	100033460
PPM1K-DT	105369192
LOC100499471	100499471
FAM166A	401565
RN7SKP82	106480462
SOX15	6665
ZSCAN5B	342933
RPSAP8	643617
GID4	79018
MCCC1	56922
PRPF4	9128
LINC01762	101929023
RNVU1-19	101954277
RASAL2	9462
SNORA71B	26776
SSX4B	548313
USP9YP29	106480425
FNDC9	408263
SH3D19	152503
OR7E18P	390885
RTL1	388015
TTLL6	284076
TBC1D19	55296
RN7SKP101	106480864
GPR179	440435
RPL6P15	100270843
FILNC1	100132735
YRDC	79693
ECI2-DT	100507506
OOSP4B	107987155
TET3	200424
LOC100420658	100420658
CTRL	1506
RN7SL681P	106479471
CCT7	10574
LGR6	59352
ZBTB17	7709
CCDC120	90060
AQP4	361
BSNDP1	106480329
MARK2P13	100631260
HPCA	3208
RPS19BP1	91582
RNU6ATAC15P	106481867
LINC02789	400800
LINC00339	29092
DHX34	9704
RIC3	79608
R3HDM4	91300
SPINK5	11005
RN7SL745P	106481858
PLXNA1	5361
SBK3	100130827
RNU6ATAC24P	106479554
MTREX	23517
ADAM18	8749
RNU6-850P	106481919
XRCC6	2547
RBM33	155435
LINC00641	283624
GPT2	84706
ZNF551	90233
TXNDC5	81567
MARVELD1	83742
DCBLD1	285761
LINC01683	105372746
FBXW10	10517
TMEM14C	51522
FDPSP8	401981
XIAP	331
TIMP2	7077
PDCD10	11235
FCGR3A	2214
RPL28P5	729279
CYP3A54P	106480749
IL17B	27190
OR51L1	119682
LINC01005	100506050
GAS5	60674
MKLN1-AS	100506881
LINC02451	105369738
LRRC18	474354
CNKSR1	10256
SH3BP5-AS1	100505696
LOC100418753	100418753
TXNRD3	114112
ODF3L2	284451
C1QTNF7	114905
REEP4	80346
GOLGB1	2804
SNX19P4	100419047
MYH2	4620
LOC728752	728752
DDX3P2	100874489
TUT4	23318
ZNF711	7552
TMEM229B	161145
LOC100418723	100418723
LOC101928932	101928932
RNF175	285533
MATN1-AS1	100129196
RPS21	6227
LOC730668	730668
TRAF7	84231
LOC441666	441666
TNRC18P2	27320
RNU1-125P	106866915
TERC	7012
RNU6-793P	106479917
BOP1	23246
MGC27382	149047
STH	246744
MAMDC4	158056
FOXD4L6	653404
RNVU1-14	101954266
LOC154449	154449
RNY1P8	100873807
SMIM20	389203
PRPF38A	84950
LINC02112	285692
TTC39B	158219
PHKG2	5261
RN7SL806P	106479515
MAP2K6	5608
CHRFAM7A	89832
SEC14L1P1	729799
GPRC5B	51704
CALHM2	51063
ARFGEF3	57221
LINC02248	107984780
LINC02809	100506571
AKAP5	9495
GRAMD1B	57476
ATP13A2	23400
RNA5SP120	100873390
LOC101928516	101928516
ICE2P2	728432
SNORD15A	6079
RNVU1-17	101954269
ZNF267	10308
USP17L17	100287327
GRK4	2868
LCA5	167691
LOC101929577	101929577
LINC00399	104326054
PNMA8B	57469
RBBP8NL	140893
SH3BP5	9467
PRICKLE4	29964
RPL34P29	100271503
FAT3	120114
RNU6-197P	106479654
GPR180	160897
CLDN34	100288814
MYL9	10398
KRT18P17	344866
TUBBP11	106480745
PHLDB2	90102
NAT1	9
BAIAP2	10458
TRIM51BP	399937
AHNAK	79026
DDX43	55510
ITGAM	3684
WHAMM	123720
LOC100131557	100131557
RPL36AP29	100271510
OR5H3P	79309
ATG10	83734
LTO1	220064
LOC100129554	100129554
RPS3AP22	100130786
TES	26136
MTATP6P13	107075272
RN7SL466P	106479393
LOC100507053	100507053
SAA3P	6290
SLC35G2	80723
PPIAP52	111082965
LINC00691	152024
TDO2	6999
RNU6-1316P	106480140
MMP7	4316
RNU5A-1	26831
PSME3IP1	80011
DEUP1	159989
SNORD113-5	767565
PAK1IP1	55003
MTND1P35	106480433
KCNQ3	3786
PINCR	101927501
TMEM97P1	100873880
DSPP	1834
LOC100420466	100420466
CLEC2D	29121
ADCK5	203054
JOSD1	9929
RNU5B-1	26832
OR1AA1P	79312
ADPGK-AS1	100287559
RPL21P75	728501
CRELD2	79174
TCF21	6943
MED28P6	106480808
MIR548XHG	101927797
RPL9P11	642740
LOC104968399	104968399
RNU6-1328P	106480146
ACTG1P15	100418951
RNU6-161P	106480387
LRRK2	120892
CDS1	1040
RNA5SP64	100873299
CAMTA2	23125
SCARNA15	677778
BHLHB9	80823
SNORD54	26795
COPS3	8533
MOV10L1	54456
ATG16L1	55054
SLC40A1	30061
RNU5A-7P	100873872
CPNE4	131034
SPC24	147841
IGF2BP1	10642
RNA5SP28	100873360
UXT	8409
PALM2AKAP2	445815
LONRF2P5	115830330
LINC01585	101929765
NDUFS1	4719
ALDH2	217
EVC2	132884
CNDP1	84735
LOC102724908	102724908
RORA-AS2	100996876
RPL37A	6168
OR7E90P	79537
LOC101929340	101929340
CA5B	11238
TRIM31	11074
LOC100420983	100420983
COG2	22796
HOXA4	3201
C4orf45	152940
RNU6-1163P	106481547
LOC101928844	101928844
LOC100420790	100420790
UBE2Q2	92912
CCDC68	80323
RDH8	50700
OR13E1P	392308
TPRG1	285386
OR8B10P	390274
SENP7	57337
DICER1-AS1	400242
RN7SL261P	106479316
LOC101929653	101929653
TP53TG5	27296
PGAM4	441531
RNU4-20P	106479567
CAPN9	10753
MAP2K4	6416
TMED8	283578
RPSAP34	100270876
CSPP1	79848
KRT16P5	353196
ARHGAP40	343578
MAGEB18	286514
OR1R1P	9596
CLYBL-AS2	100874063
TMTC2	160335
POLE	5426
MIR4435-2HG	541471
NOP56	10528
LIPT1	51601
SYNC	81493
DHRS11	79154
PTCD2P2	100132487
RN7SL526P	106479415
CCNYL7	100419017
RN7SL759P	106479498
